id,MSE_insample,MSE_outsample,RMSSE_value
HOBBIES_1_153_CA_1,1.727674184,1.495085607,0.757561083
HOBBIES_1_154_CA_1,1.626829029,1.239075522,0.73066571
HOBBIES_1_155_CA_1,2.287542246,1.526604333,0.794031184
HOBBIES_1_156_CA_1,1.659426736,2.010443404,1.72536916
HOBBIES_1_157_CA_1,0.934114661,1.181711903,1.025640622
HOBBIES_1_158_CA_1,2.648354597,2.076613329,1.300317449
HOBBIES_1_159_CA_1,1.675712497,2.253147647,1.141593946
HOBBIES_1_160_CA_1,0.722289859,0.656218294,0.754803296
HOBBIES_1_161_CA_1,1.799018835,3.092759276,1.998047414
HOBBIES_1_162_CA_1,0.638011758,0.624990961,1.004044024
HOBBIES_1_163_CA_1,0.718606899,0.756146776,0.842940564
HOBBIES_1_164_CA_1,1.245442415,1.422161489,0.961469185
HOBBIES_1_165_CA_1,0.691016108,0.664048063,0.853665121
HOBBIES_1_166_CA_1,1.633062698,1.809773693,1.30904073
HOBBIES_1_167_CA_1,2.852753469,3.209622955,1.272180272
HOBBIES_1_168_CA_1,0.663626108,0.599596234,0.923029925
HOBBIES_1_169_CA_1,9.462694591,8.519297701,0.778941537
HOBBIES_1_170_CA_1,0.505937862,0.54963158,0.950477526
HOBBIES_1_171_CA_1,0.721807342,0.64637584,0.971499405
HOBBIES_1_172_CA_1,1.341585535,1.173810193,0.806487168
HOBBIES_1_173_CA_1,0.918328921,0.945133865,0.927812871
HOBBIES_1_174_CA_1,0.419426991,0.357764115,0.893580647
HOBBIES_1_175_CA_1,0.690747727,0.629075647,0.926794524
HOBBIES_1_176_CA_1,0.600608995,0.7463656,1.188495815
HOBBIES_1_177_CA_1,1.686010483,1.243052239,0.77347054
HOBBIES_1_178_CA_1,12.08147993,10.52521711,0.804688668
HOBBIES_1_179_CA_1,1.393935013,1.040997857,0.640996689
HOBBIES_1_180_CA_1,0.455623839,0.782317486,1.567967531
HOBBIES_1_181_CA_1,0.320136093,0.415951287,1.175240961
HOBBIES_1_183_CA_1,0.983608788,0.797728685,0.814773293
HOBBIES_1_184_CA_1,0.512825377,0.454531734,0.75880697
HOBBIES_1_185_CA_1,1.163103086,0.977595327,1.043354308
HOBBIES_1_186_CA_1,0.955701414,1.818367603,3.447914524
HOBBIES_1_187_CA_1,1.125687238,1.141313871,0.914255368
HOBBIES_1_188_CA_1,0.526223317,0.639375918,1.23987488
HOBBIES_1_189_CA_1,10.03468943,9.395539505,0.903677704
HOBBIES_1_190_CA_1,0.524270329,0.495188336,1.155507599
HOBBIES_1_191_CA_1,0.435489724,0.549227144,1.376359278
HOBBIES_1_192_CA_1,0.518078927,0.495492778,1.176805107
HOBBIES_1_193_CA_1,0.923940996,1.696836291,1.564571861
HOBBIES_1_194_CA_1,1.871551244,1.358871478,0.672641877
HOBBIES_1_195_CA_1,0.933729865,0.821411287,0.73578693
HOBBIES_1_197_CA_1,0.506383548,0.443439573,0.771755448
HOBBIES_1_198_CA_1,1.103449177,0.902782116,0.655368213
HOBBIES_1_199_CA_1,0.718494037,0.648844229,0.983499105
HOBBIES_1_200_CA_1,1.029302598,0.898764745,0.728191372
HOBBIES_1_201_CA_1,1.803208896,1.948763898,1.08186352
HOBBIES_1_202_CA_1,2.961741092,2.805256373,0.981826702
HOBBIES_1_203_CA_1,0.791506177,0.810380932,1.116795941
HOBBIES_1_204_CA_1,0.884017054,0.996894007,1.617085277
HOBBIES_1_205_CA_1,0.482706975,0.473909693,1.023399873
HOBBIES_1_206_CA_1,1.317424665,1.199162341,1.289608504
