id,MSE_insample,MSE_outsample,RMSSE_value
HOBBIES_1_417_CA_1,7.593634616,5.603159897,0.562629197
HOBBIES_1_418_CA_1,0.817822936,0.816840925,0.757973947
HOBBIES_1_419_CA_1,0.541761537,0.467934254,0.666014696
HOBBIES_1_420_CA_1,0.997010915,1.053475131,0.770276747
HOBBIES_1_421_CA_1,1.092547989,0.800655706,0.610727998
HOBBIES_1_422_CA_1,0.458093399,0.480633921,0.801198302
HOBBIES_1_423_CA_1,1.337182705,1.440616489,0.863243463
HOBBIES_1_424_CA_1,1.801883711,1.471766812,0.601885467
HOBBIES_2_001_CA_1,0.309582348,0.60997024,1.401247942
HOBBIES_2_002_CA_1,0.608296188,0.380407447,0.475068235
HOBBIES_2_003_CA_1,0.547250156,0.56238496,0.784578618
HOBBIES_2_004_CA_1,0.502970597,0.472198521,0.746908812
HOBBIES_2_005_CA_1,0.35214923,0.449695321,0.943489201
HOBBIES_2_006_CA_1,0.602012735,0.496596506,0.697132232
HOBBIES_2_007_CA_1,0.943579338,0.686444831,0.599754494
HOBBIES_2_008_CA_1,0.376530163,0.407681128,0.817971423
HOBBIES_2_009_CA_1,0.726026078,0.522192276,0.551676738
HOBBIES_2_010_CA_1,0.217001817,0.264000526,0.948350361
HOBBIES_2_011_CA_1,0.784040404,0.478729514,0.450448183
HOBBIES_2_012_CA_1,0.329335516,0.193489107,0.500117918
HOBBIES_2_013_CA_1,0.342541601,0.244830489,0.584990724
HOBBIES_2_014_CA_1,0.341571087,0.373977775,0.805606991
HOBBIES_2_015_CA_1,0.18284843,0.020424025,0.083766962
HOBBIES_2_016_CA_1,0.33481159,0.197516665,0.428661223
HOBBIES_2_017_CA_1,0.466447774,0.263662979,0.421270863
HOBBIES_2_018_CA_1,0.683492246,1.084117708,1.353330087
HOBBIES_2_019_CA_1,0.436775234,0.351819464,0.629755035
HOBBIES_2_020_CA_1,0.371027546,0.375412526,0.730921966
HOBBIES_2_021_CA_1,0.282067507,0.166219534,0.477809837
HOBBIES_2_022_CA_1,0.466077577,1.099566902,1.80133112
HOBBIES_2_023_CA_1,0.371253239,0.501878068,1.33067277
HOBBIES_2_024_CA_1,0.829512321,0.857792252,0.995081268
HOBBIES_2_025_CA_1,0.289592425,0.435164875,1.141087639
HOBBIES_2_026_CA_1,1.095876851,0.669730451,0.51196819
HOBBIES_2_027_CA_1,0.312899396,0.10375474,0.238016401
HOBBIES_2_028_CA_1,1.152113753,0.967709973,0.724845288
HOBBIES_2_029_CA_1,0.910192973,0.877283866,0.725338926
HOBBIES_2_030_CA_1,0.405073894,0.515063238,1.132058055
HOBBIES_2_031_CA_1,0.482894286,0.572267473,1.148197466
HOBBIES_2_032_CA_1,0.951468968,1.134613042,0.883380311
HOBBIES_2_033_CA_1,1.435823104,1.807022688,1.005232989
HOBBIES_2_034_CA_1,0.34916812,1.037809748,2.135394841
HOBBIES_2_035_CA_1,0.25110017,0.530730364,1.645456283
HOBBIES_2_036_CA_1,1.267572554,1.95287934,1.177857915
HOBBIES_2_037_CA_1,0.326364271,0.289676285,0.698523281
HOBBIES_2_038_CA_1,0.416991851,0.268384814,0.588376549
HOBBIES_2_039_CA_1,0.449356932,0.504822787,0.912202993
HOBBIES_2_040_CA_1,0.28951295,0.091925383,0.26659493
HOBBIES_2_041_CA_1,0.712698975,0.798043613,1.131007946
HOBBIES_2_042_CA_1,0.912533511,1.314023554,1.084078063
HOBBIES_2_043_CA_1,0.936049147,2.188750206,2.189912888
HOBBIES_2_044_CA_1,0.341418095,0.443966717,0.973302479
HOBBIES_2_045_CA_1,0.40844614,0.660241755,1.218655267
HOBBIES_2_046_CA_1,0.480522531,0.40057963,0.666768162
HOBBIES_2_047_CA_1,0.338032656,0.452186704,1.156543558
HOBBIES_2_048_CA_1,0.647883911,0.499276856,0.561044711
HOBBIES_2_049_CA_1,0.414290426,0.53131058,1.037589191
HOBBIES_2_050_CA_1,0.386152475,0.203062189,0.380703718
HOBBIES_2_051_CA_1,0.646275392,0.410908576,0.460511018
HOBBIES_2_052_CA_1,0.286947903,0.079056295,0.203618735
HOBBIES_2_053_CA_1,0.829640313,0.492131275,0.47109648
HOBBIES_2_054_CA_1,0.362111756,0.536956018,1.108582525
HOBBIES_2_055_CA_1,0.314193022,0.261611557,0.590332253
HOBBIES_2_056_CA_1,0.395377678,0.516170359,1.08933969
HOBBIES_2_057_CA_1,0.72334997,0.196249485,0.192800905
HOBBIES_2_058_CA_1,0.520614901,0.895662184,1.558796762
HOBBIES_2_059_CA_1,4.550906866,3.374375428,0.736088663
HOBBIES_2_060_CA_1,0.958213047,0.812424056,0.680662724
HOBBIES_2_061_CA_1,0.504604925,0.448761895,0.65182452
HOBBIES_2_062_CA_1,0.382783579,0.415050261,0.799299026
HOBBIES_2_063_CA_1,0.64275087,0.740328809,0.895379543
HOBBIES_2_064_CA_1,0.39988906,0.712193837,1.585794336
HOBBIES_2_065_CA_1,0.32255406,0.430877378,1.014272578
HOBBIES_2_066_CA_1,0.360372056,0.310565913,0.624455187
HOBBIES_2_067_CA_1,0.389896354,1.373941674,3.201429986
HOBBIES_2_068_CA_1,0.55351021,0.805883014,1.062423847
HOBBIES_2_069_CA_1,0.517966953,0.378348914,0.550475428
HOBBIES_2_070_CA_1,0.381409166,0.11486098,0.247428629
HOBBIES_2_071_CA_1,0.3808982,0.270374978,0.539036006
HOBBIES_2_072_CA_1,0.436291567,0.232602358,0.417066929
HOBBIES_2_073_CA_1,0.344704868,0.298406357,0.682648703
HOBBIES_2_074_CA_1,0.464942385,0.263322745,0.412428067
HOBBIES_2_075_CA_1,1.331718523,0.806008706,0.481372176
HOBBIES_2_076_CA_1,0.943000962,1.050270461,0.894379892
HOBBIES_2_077_CA_1,0.285702355,0.089973897,0.244082699
HOBBIES_2_078_CA_1,0.529731183,0.37385983,0.542119774
HOBBIES_2_079_CA_1,0.291615162,0.196224205,0.524192814
HOBBIES_2_080_CA_1,0.3239834,0.202348929,0.440250464
HOBBIES_2_081_CA_1,0.307178393,0.480129346,1.150699115
HOBBIES_2_082_CA_1,0.359537174,0.263744538,0.611913312
HOBBIES_2_083_CA_1,1.173050536,0.933885996,0.719500088
HOBBIES_2_084_CA_1,0.532262521,0.460854478,0.980748371
HOBBIES_2_085_CA_1,0.945799247,0.446586067,0.363224911
HOBBIES_2_086_CA_1,0.271001677,0.194757668,0.554997494
HOBBIES_2_087_CA_1,0.39176548,0.264208687,0.500028398
HOBBIES_2_088_CA_1,0.720275388,0.285280645,0.303919603
HOBBIES_2_089_CA_1,0.673363428,0.435706048,0.528189818
HOBBIES_2_090_CA_1,0.308495756,0.161596656,0.449032634
HOBBIES_2_091_CA_1,1.135358469,0.904246944,0.749538204
HOBBIES_2_092_CA_1,0.49286587,0.544904083,0.938585086
HOBBIES_2_093_CA_1,0.514928062,0.563022959,0.812348279
HOBBIES_2_094_CA_1,0.338660746,0.632374734,1.574266186
HOBBIES_2_095_CA_1,0.398698085,0.03176581,0.063464283
HOBBIES_2_096_CA_1,0.769530928,0.791384755,0.952700632
HOBBIES_2_097_CA_1,0.428791958,0.442323547,0.748458219
HOBBIES_2_098_CA_1,1.064877391,0.899416922,0.800058614
HOBBIES_2_099_CA_1,0.27696769,0.545537162,1.485757499
HOBBIES_2_100_CA_1,1.226863397,0.74728523,0.533821426
HOBBIES_2_101_CA_1,0.47923684,0.370232454,0.69803468
HOBBIES_2_102_CA_1,0.59216651,0.421267467,0.551067389
HOBBIES_2_103_CA_1,0.622068441,1.266895076,1.584775884
HOBBIES_2_104_CA_1,0.393696525,0.618676938,1.2845874
HOBBIES_2_105_CA_1,0.516047261,0.251463021,0.361622454
HOBBIES_2_106_CA_1,0.289560119,0.446602207,1.21154997
HOBBIES_2_107_CA_1,0.482720294,0.564215458,0.990751697
HOBBIES_2_108_CA_1,0.277675489,0.216811855,0.658883133
HOBBIES_2_109_CA_1,0.365574966,0.718467594,1.63007314
HOBBIES_2_110_CA_1,0.525026874,0.094110966,0.141788704
HOBBIES_2_111_CA_1,0.266542906,0.016252685,0.047134789
HOBBIES_2_112_CA_1,0.514311519,0.39049176,0.604947234
HOBBIES_2_113_CA_1,0.486821682,0.316610975,0.502476339
HOBBIES_2_114_CA_1,0.374484166,0.40104498,0.778481922
HOBBIES_2_115_CA_1,0.836795059,0.855124502,0.773769292
HOBBIES_2_116_CA_1,0.660909973,0.531318602,0.671074168
HOBBIES_2_117_CA_1,0.770609719,0.511346367,0.50210361
HOBBIES_2_118_CA_1,0.392162302,0.215314907,0.4200606
HOBBIES_2_119_CA_1,0.19582004,0.112048725,0.455506883
HOBBIES_2_120_CA_1,0.72994811,1.636029265,1.673303274
HOBBIES_2_121_CA_1,0.548045123,0.327004794,0.478468369
HOBBIES_2_122_CA_1,0.917685241,0.782397044,0.889383132
HOBBIES_2_123_CA_1,0.40678797,0.307732135,0.591463858
HOBBIES_2_124_CA_1,3.168821285,3.363080703,1.018985248
HOBBIES_2_125_CA_1,0.365960266,0.257003064,0.509164518
HOBBIES_2_126_CA_1,0.637611958,0.391350301,0.631301526
HOBBIES_2_127_CA_1,0.321219562,0.150545639,0.353859973
HOBBIES_2_128_CA_1,0.428840652,0.485270839,0.859902118
HOBBIES_2_129_CA_1,3.223566796,3.012003819,0.852230985
HOBBIES_2_130_CA_1,0.461315341,0.319617791,0.528137311
HOBBIES_2_131_CA_1,0.75684632,0.648574742,0.703785783
HOBBIES_2_132_CA_1,0.568723052,1.368350896,1.890511632
HOBBIES_2_133_CA_1,0.735338664,0.828260337,0.819605342
HOBBIES_2_134_CA_1,0.296277444,0.32305337,0.842509565
HOBBIES_2_135_CA_1,0.385395865,0.214690444,0.443243145
HOBBIES_2_136_CA_1,0.672920705,0.318444729,0.350629947
HOBBIES_2_137_CA_1,0.496442841,0.876620953,1.429998781
HOBBIES_2_138_CA_1,0.238710354,0.102017676,0.31311284
HOBBIES_2_139_CA_1,0.338592151,0.458463914,1.012865912
HOBBIES_2_140_CA_1,0.579806497,0.472696867,0.663234645
HOBBIES_2_141_CA_1,0.45879092,0.43931679,0.756118203
HOBBIES_2_142_CA_1,3.48445311,2.670661211,0.635945967
HOBBIES_2_143_CA_1,0.749066832,0.58235272,0.565495061
HOBBIES_2_144_CA_1,0.464531217,0.554667068,0.891069135
HOBBIES_2_145_CA_1,0.761810386,1.370129023,1.370129023
HOBBIES_2_146_CA_1,0.419515701,0.020810201,0.03776754
HOBBIES_2_147_CA_1,0.490831686,0.415655099,0.628506764
HOBBIES_2_148_CA_1,0.653750311,0.527039204,0.635449248
HOBBIES_2_149_CA_1,0.6048383,0.328632145,0.431459871
HOUSEHOLD_1_001_CA_1,0.644016289,0.567976511,0.691781532
HOUSEHOLD_1_002_CA_1,0.624307612,0.402350078,0.519293918
HOUSEHOLD_1_003_CA_1,0.938281379,0.866888681,0.832675742
HOUSEHOLD_1_004_CA_1,1.873704925,2.061885947,0.874477829
HOUSEHOLD_1_005_CA_1,1.416314783,1.135587572,0.663064291
HOUSEHOLD_1_006_CA_1,1.362673096,1.966844246,1.17744717
HOUSEHOLD_1_007_CA_1,2.324425093,1.960101024,0.667594149
HOUSEHOLD_1_008_CA_1,0.837908377,0.740713393,0.654097037
HOUSEHOLD_1_009_CA_1,0.522248678,0.538152672,0.827402426
HOUSEHOLD_1_010_CA_1,0.933026934,1.464287542,1.489810816
HOUSEHOLD_1_011_CA_1,1.125936372,1.27131216,0.875895108
HOUSEHOLD_1_012_CA_1,1.026024411,1.110173575,0.857482513
HOUSEHOLD_1_013_CA_1,1.251803358,1.248265492,0.853800882
HOUSEHOLD_1_014_CA_1,0.799224899,0.633853245,0.629524278
HOUSEHOLD_1_015_CA_1,0.544141366,0.414269537,0.648004595
HOUSEHOLD_1_016_CA_1,1.815536957,2.350638337,1.086036202
HOUSEHOLD_1_017_CA_1,1.0582131,0.51832516,0.415915953
HOUSEHOLD_1_018_CA_1,0.703217325,1.287470968,1.592754598
HOUSEHOLD_1_019_CA_1,4.678285852,3.750512043,0.882586898
HOUSEHOLD_1_020_CA_1,0.685458497,1.153403127,1.360542904
HOUSEHOLD_1_021_CA_1,1.276553302,1.084371924,0.655230135
HOUSEHOLD_1_022_CA_1,0.473894795,1.110616915,2.015610993
HOUSEHOLD_1_023_CA_1,0.625639398,0.72915862,0.992923089
HOUSEHOLD_1_024_CA_1,0.787747106,1.284829043,1.380043265
HOUSEHOLD_1_025_CA_1,0.918585497,1.07058311,0.835682089
HOUSEHOLD_1_026_CA_1,1.043592497,1.526487202,1.39157897
HOUSEHOLD_1_027_CA_1,2.304548015,1.732699474,0.634085049
HOUSEHOLD_1_028_CA_1,1.477382574,2.606643808,1.447680168
HOUSEHOLD_1_029_CA_1,1.21246563,1.272793931,1.003638311
HOUSEHOLD_1_030_CA_1,1.251314773,0.814507486,0.563232126
HOUSEHOLD_1_032_CA_1,3.403628765,6.165437554,1.961693559
HOUSEHOLD_1_033_CA_1,1.17260259,1.366768305,1.021473673
HOUSEHOLD_1_034_CA_1,0.870647687,0.73583344,0.615234364
HOUSEHOLD_1_035_CA_1,0.754030492,1.526816733,1.534163127
HOUSEHOLD_1_036_CA_1,0.306265413,0.321915346,0.913427748
HOUSEHOLD_1_037_CA_1,0.691125873,0.400485778,0.443828174
HOUSEHOLD_1_038_CA_1,1.6490311,1.302893908,0.579786273
HOUSEHOLD_1_039_CA_1,1.547089546,2.342667967,1.353858071
HOUSEHOLD_1_040_CA_1,2.402172102,1.918672607,0.733781122
HOUSEHOLD_1_042_CA_1,1.068778587,1.618931075,1.312823963
HOUSEHOLD_1_043_CA_1,0.581163779,2.15834754,3.247881404
HOUSEHOLD_1_044_CA_1,0.500491183,0.661380064,0.998852878
HOUSEHOLD_1_045_CA_1,1.918722408,1.210511702,0.559372745
HOUSEHOLD_1_046_CA_1,1.48512716,1.663471037,0.826217325
HOUSEHOLD_1_047_CA_1,1.183821603,1.255567704,0.884423527
HOUSEHOLD_1_048_CA_1,2.109920125,2.02411816,0.757359687
HOUSEHOLD_1_049_CA_1,0.715935293,0.069128752,0.087423164
HOUSEHOLD_1_050_CA_1,1.796515328,1.819519492,0.955623475
HOUSEHOLD_1_051_CA_1,2.021648593,2.098406648,0.914203684
HOUSEHOLD_1_052_CA_1,0.668308587,1.022648728,1.277125171
HOUSEHOLD_1_053_CA_1,1.920098692,2.414666444,1.024293119
HOUSEHOLD_1_054_CA_1,0.344686348,0.740638721,1.636263378
HOUSEHOLD_1_055_CA_1,1.678648063,1.481471497,0.661726847
HOUSEHOLD_1_056_CA_1,1.0187588,0.812106238,0.679890015
HOUSEHOLD_1_057_CA_1,0.529856352,0.133859396,0.180687888
HOUSEHOLD_1_058_CA_1,0.946583118,0.186903954,0.174152242
HOUSEHOLD_1_059_CA_1,1.574048968,1.63164231,0.871885092
HOUSEHOLD_1_060_CA_1,0.32449869,0.269178375,0.607406946
HOUSEHOLD_1_061_CA_1,1.027098213,0.404902975,0.32874587
HOUSEHOLD_1_062_CA_1,1.594187002,1.090754849,0.602488998
HOUSEHOLD_1_063_CA_1,0.699373747,1.170895772,1.528894604
HOUSEHOLD_1_064_CA_1,0.58335486,0.914071062,1.25089662
HOUSEHOLD_1_065_CA_1,1.969662768,1.104804791,0.513414547
HOUSEHOLD_1_066_CA_1,3.787690632,3.662436415,0.951616027
HOUSEHOLD_1_067_CA_1,1.22454407,2.857675846,1.921736242
HOUSEHOLD_1_068_CA_1,1.556230293,1.763678707,0.905266672
HOUSEHOLD_1_069_CA_1,1.433105073,1.095332685,0.541521425
HOUSEHOLD_1_070_CA_1,1.273445755,1.299569266,0.803860815
HOUSEHOLD_1_071_CA_1,1.627452913,2.732189843,1.34571356
HOUSEHOLD_1_072_CA_1,1.865469954,1.660430176,0.671366152
HOUSEHOLD_1_073_CA_1,0.57538787,0.516588525,0.648365077
HOUSEHOLD_1_074_CA_1,0.797041339,0.620210476,0.579769238
HOUSEHOLD_1_075_CA_1,1.40446706,1.114780322,0.630481134
HOUSEHOLD_1_076_CA_1,0.58565463,0.897163136,1.183854254
HOUSEHOLD_1_077_CA_1,0.833579683,0.916073349,0.874793484
HOUSEHOLD_1_078_CA_1,1.159767158,1.052093242,0.696970243
HOUSEHOLD_1_079_CA_1,1.474241898,1.612896642,0.957217628
HOUSEHOLD_1_080_CA_1,0.453311674,0.673176354,1.167836743
HOUSEHOLD_1_081_CA_1,0.65428721,0.485165471,0.606396492
HOUSEHOLD_1_082_CA_1,1.663813289,1.402884843,0.682934272
HOUSEHOLD_1_083_CA_1,3.901325489,3.898861638,0.808743189
HOUSEHOLD_1_085_CA_1,0.415050599,0.351887367,0.633115043
HOUSEHOLD_1_086_CA_1,1.922761514,1.45803663,0.661026633
HOUSEHOLD_1_087_CA_1,1.515352037,1.440404318,0.710969317
HOUSEHOLD_1_088_CA_1,0.88471439,1.405700177,1.183911157
HOUSEHOLD_1_089_CA_1,0.974484453,0.992260544,0.727585647
HOUSEHOLD_1_090_CA_1,2.244161109,1.503851135,0.607581808
HOUSEHOLD_1_091_CA_1,1.055414263,0.505879784,0.343593474
HOUSEHOLD_1_092_CA_1,0.577274483,0.521832938,0.751673108
HOUSEHOLD_1_093_CA_1,1.340725916,2.551690823,1.655293287
HOUSEHOLD_1_094_CA_1,1.576775791,1.158488004,0.634833349
HOUSEHOLD_1_095_CA_1,0.732281683,0.637943137,0.703780032
HOUSEHOLD_1_096_CA_1,4.624786008,8.341005398,2.02873157
HOUSEHOLD_1_097_CA_1,0.80866536,0.606398393,0.556998633
HOUSEHOLD_1_098_CA_1,0.395843717,0.71712921,1.564192751
HOUSEHOLD_1_099_CA_1,1.015139904,0.831034823,0.657143332
HOUSEHOLD_1_100_CA_1,1.51788307,1.454708707,0.736600338
HOUSEHOLD_1_101_CA_1,1.249359879,0.969197424,0.598413427
HOUSEHOLD_1_102_CA_1,0.873292716,1.700943591,1.690211979
HOUSEHOLD_1_103_CA_1,1.42954531,1.118440768,0.70894627
HOUSEHOLD_1_104_CA_1,0.330937408,0.384305202,0.950476436
HOUSEHOLD_1_105_CA_1,0.999312179,0.80667141,0.645200157
HOUSEHOLD_1_106_CA_1,2.377035558,4.758011318,2.238727015
HOUSEHOLD_1_107_CA_1,1.291768517,1.08092425,0.660680099
HOUSEHOLD_1_108_CA_1,0.458743713,0.21397997,0.330864722
HOUSEHOLD_1_109_CA_1,1.285314045,1.848140208,1.035618356
HOUSEHOLD_1_110_CA_1,4.533762917,3.770003471,0.817247007
HOUSEHOLD_1_112_CA_1,1.822260763,1.643162161,0.750254715
HOUSEHOLD_1_113_CA_1,1.169301924,1.443985204,1.113728057
HOUSEHOLD_1_114_CA_1,2.611499436,1.999789547,0.591771531
HOUSEHOLD_1_115_CA_1,0.641441899,0.573583793,0.731615741
HOUSEHOLD_1_116_CA_1,0.377108199,0.474404283,1.002380998
HOUSEHOLD_1_117_CA_1,0.643557654,0.644687452,0.761592717
HOUSEHOLD_1_118_CA_1,5.854570672,6.345361072,0.853047743
HOUSEHOLD_1_119_CA_1,1.810028422,1.503777124,0.766575473
HOUSEHOLD_1_120_CA_1,0.781756522,0.750956384,0.772583025
HOUSEHOLD_1_121_CA_1,0.98244012,0.927117547,0.781279852
HOUSEHOLD_1_122_CA_1,1.713265645,1.361835612,0.638520324
HOUSEHOLD_1_123_CA_1,0.75693347,0.936754114,0.985277883
HOUSEHOLD_1_124_CA_1,1.680437503,1.378382444,0.704697602
HOUSEHOLD_1_125_CA_1,0.948694858,0.854529867,0.657017086
HOUSEHOLD_1_126_CA_1,0.779795699,0.730104076,0.675330812
HOUSEHOLD_1_127_CA_1,1.361938361,0.881642643,0.543475256
HOUSEHOLD_1_128_CA_1,1.412014474,1.001028096,0.564567469
HOUSEHOLD_1_129_CA_1,1.391211368,1.661127157,0.868627784
HOUSEHOLD_1_130_CA_1,1.18444419,1.548725679,1.081704942
HOUSEHOLD_1_131_CA_1,0.682413454,0.957917583,1.296797118
HOUSEHOLD_1_132_CA_1,1.795958562,1.475647345,0.75447659
HOUSEHOLD_1_133_CA_1,7.48707168,5.099958897,0.624838758
HOUSEHOLD_1_134_CA_1,0.838080781,0.991853859,0.922484757
HOUSEHOLD_1_135_CA_1,1.302135763,1.399079309,0.993526258
HOUSEHOLD_1_136_CA_1,1.179830132,0.692034501,0.517739309
HOUSEHOLD_1_137_CA_1,0.306980461,0.422627351,1.204353714
HOUSEHOLD_1_138_CA_1,1.167847757,1.207897899,0.842564197
HOUSEHOLD_1_139_CA_1,0.563032239,0.509118111,0.82933467
HOUSEHOLD_1_140_CA_1,1.379600936,1.077711688,0.604104721
HOUSEHOLD_1_141_CA_1,1.570462379,1.67482979,0.793321181
HOUSEHOLD_1_142_CA_1,1.034099447,1.05711087,0.833702974
HOUSEHOLD_1_143_CA_1,1.39054639,1.022364647,0.663434852
HOUSEHOLD_1_144_CA_1,0.71667631,0.997324987,1.103104837
HOUSEHOLD_1_145_CA_1,1.780094755,2.292696073,1.129099793
HOUSEHOLD_1_146_CA_1,1.151584127,2.040802912,1.314515658
HOUSEHOLD_1_147_CA_1,2.078631798,1.839398427,0.725961056
HOUSEHOLD_1_148_CA_1,0.631226641,0.289874971,0.43831624
HOUSEHOLD_1_149_CA_1,2.592908687,2.02523972,0.584016702
HOUSEHOLD_1_150_CA_1,0.394407451,0.486978692,0.939669542
HOUSEHOLD_1_151_CA_1,4.216927481,4.272820502,0.818946788
HOUSEHOLD_1_152_CA_1,0.540721858,0.940041733,1.435429618
HOUSEHOLD_1_153_CA_1,1.823550707,1.386333159,0.646097933
HOUSEHOLD_1_154_CA_1,0.935993889,1.253143846,1.145174918
HOUSEHOLD_1_155_CA_1,0.957171406,0.925447087,0.717648605
HOUSEHOLD_1_156_CA_1,1.202837053,2.524619409,2.079075426
HOUSEHOLD_1_157_CA_1,1.481943486,1.229401364,0.772960179
HOUSEHOLD_1_158_CA_1,1.055650916,1.227846086,0.870183507
HOUSEHOLD_1_159_CA_1,0.380719484,0.414106647,0.836241396
HOUSEHOLD_1_160_CA_1,0.982495509,1.705365277,1.613745327
HOUSEHOLD_1_161_CA_1,0.520697102,0.850597991,1.249561628
HOUSEHOLD_1_162_CA_1,1.149807078,0.819157815,0.563028597
HOUSEHOLD_1_163_CA_1,0.413876239,0.579591885,1.08159361
HOUSEHOLD_1_164_CA_1,1.14255121,0.843440785,0.701055625
HOUSEHOLD_1_165_CA_1,1.147689152,0.979451537,0.741972758
HOUSEHOLD_1_166_CA_1,1.060349861,0.750085934,0.607095522
HOUSEHOLD_1_167_CA_1,0.928009203,0.86561233,0.744181665
HOUSEHOLD_1_168_CA_1,1.113784351,0.823243191,0.58351626
HOUSEHOLD_1_169_CA_1,2.495912228,2.661098132,0.999230325
HOUSEHOLD_1_170_CA_1,0.913293678,1.236127476,1.050026533
HOUSEHOLD_1_171_CA_1,1.201610627,0.988860063,0.665790382
HOUSEHOLD_1_172_CA_1,1.528781122,1.035557657,0.674033014
HOUSEHOLD_1_173_CA_1,3.767783675,3.309930469,0.691942982
HOUSEHOLD_1_174_CA_1,0.719173923,1.089866341,1.343934294
HOUSEHOLD_1_175_CA_1,1.173899227,1.451015276,1.002868478
HOUSEHOLD_1_176_CA_1,0.983391486,0.614765288,0.457760273
HOUSEHOLD_1_177_CA_1,1.998077016,2.096911643,0.865647755
HOUSEHOLD_1_178_CA_1,0.85439021,0.576828612,0.492539413
HOUSEHOLD_1_179_CA_1,3.562311564,2.470010269,0.597853385
HOUSEHOLD_1_180_CA_1,1.721903532,1.87029366,0.947485645
HOUSEHOLD_1_181_CA_1,1.050450393,0.834578087,0.581331333
HOUSEHOLD_1_182_CA_1,0.936132239,0.892468023,0.772285348
HOUSEHOLD_1_183_CA_1,0.656278481,1.081105249,1.288169356
HOUSEHOLD_1_184_CA_1,1.200199439,1.667172373,1.251937696
HOUSEHOLD_1_185_CA_1,1.274409164,1.536971656,1.126679395
HOUSEHOLD_1_186_CA_1,1.894823291,1.828021617,0.890903004
HOUSEHOLD_1_187_CA_1,0.398108147,0.821987768,1.718569773
HOUSEHOLD_1_188_CA_1,1.339851232,1.119431193,0.633004044
HOUSEHOLD_1_189_CA_1,0.568008488,0.444925016,0.717724862
HOUSEHOLD_1_190_CA_1,0.664836013,0.889904158,1.123504838
HOUSEHOLD_1_191_CA_1,3.951094344,7.809803551,1.918080172
HOUSEHOLD_1_192_CA_1,0.747364353,0.707899376,0.695281793
HOUSEHOLD_1_193_CA_1,1.338663155,2.167667487,1.514003845
HOUSEHOLD_1_194_CA_1,1.127381677,0.834672513,0.548798541
HOUSEHOLD_1_195_CA_1,0.736158026,0.551784324,0.628964026
HOUSEHOLD_1_196_CA_1,2.242400379,1.837404919,0.706856282
HOUSEHOLD_1_197_CA_1,1.61836606,1.481355464,0.683715406
HOUSEHOLD_1_198_CA_1,2.948943341,3.510988533,0.924640686
HOUSEHOLD_1_199_CA_1,1.052218706,0.074589491,0.05089852
HOUSEHOLD_1_200_CA_1,0.831719384,1.006000101,0.90036751
HOUSEHOLD_1_201_CA_1,0.532936451,1.139439536,1.880090203
HOUSEHOLD_1_202_CA_1,1.721394543,1.94085552,1.053201668
HOUSEHOLD_1_203_CA_1,1.203404336,1.170086668,0.803626871
HOUSEHOLD_1_204_CA_1,3.403346698,3.784747042,0.846385021
HOUSEHOLD_1_205_CA_1,0.919973621,0.602828489,0.496978504
HOUSEHOLD_1_206_CA_1,0.55598137,0.378058602,0.519178656
HOUSEHOLD_1_207_CA_1,0.653453991,0.459385532,0.558641311
HOUSEHOLD_1_208_CA_1,0.991578593,1.307112612,1.324810583
HOUSEHOLD_1_209_CA_1,0.429895244,0.104615808,0.195407344
HOUSEHOLD_1_210_CA_1,0.44928063,0.313453821,0.508460836
HOUSEHOLD_1_211_CA_1,0.914943848,0.68973494,0.569344471
HOUSEHOLD_1_212_CA_1,1.237796646,1.342000118,0.910817464
HOUSEHOLD_1_213_CA_1,0.761975418,1.280674308,1.45880028
HOUSEHOLD_1_214_CA_1,2.207568256,2.618482138,1.152689286
HOUSEHOLD_1_215_CA_1,1.113662687,1.161653091,0.753653747
HOUSEHOLD_1_216_CA_1,0.336454838,0.437848833,1.06910683
HOUSEHOLD_1_217_CA_1,1.188172848,0.971296719,0.700806432
HOUSEHOLD_1_218_CA_1,1.227837933,0.974506621,0.677144899
HOUSEHOLD_1_219_CA_1,1.437291999,1.128984383,0.702493534
HOUSEHOLD_1_220_CA_1,1.239556879,1.385363517,0.94523021
HOUSEHOLD_1_221_CA_1,0.591295264,0.739587252,1.011614698
HOUSEHOLD_1_222_CA_1,1.801389696,2.569822136,1.499828789
HOUSEHOLD_1_223_CA_1,0.855233359,0.965993524,0.947805559
HOUSEHOLD_1_224_CA_1,0.819395508,0.663144686,0.657069421
HOUSEHOLD_1_225_CA_1,1.655173799,1.529421899,0.743039483
HOUSEHOLD_1_226_CA_1,1.142403138,1.739584782,1.3533075
HOUSEHOLD_1_227_CA_1,1.083062855,1.455973634,1.242018128
HOUSEHOLD_1_228_CA_1,0.743631623,0.99344621,1.004708308
HOUSEHOLD_1_229_CA_1,0.898401779,0.799073948,0.743529109
HOUSEHOLD_1_230_CA_1,0.874554556,0.710344497,0.59315309
HOUSEHOLD_1_231_CA_1,0.808211676,1.439637064,1.504087399
HOUSEHOLD_1_232_CA_1,0.966772797,0.518255876,0.429117593
HOUSEHOLD_1_233_CA_1,0.577896371,0.303540403,0.448748823
HOUSEHOLD_1_234_CA_1,3.038604555,3.679604758,0.913021296
HOUSEHOLD_1_235_CA_1,1.658663835,1.657893981,0.858688941
HOUSEHOLD_1_236_CA_1,2.004168487,1.766908445,0.801233967
HOUSEHOLD_1_237_CA_1,0.446158772,0.638329418,1.239082739
